timestamp,total_packets,malicious_packets,packet_rate,anomaly_score,attack_occurred
2026-06-13 21:05:38,1386,46,23.1,-0.0026,0
2026-06-13 21:06:38,916,0,15.27,0.0415,0
2026-06-13 21:07:38,918,0,15.3,0.0824,0
2026-06-13 21:08:38,760,0,12.67,-0.0173,0
2026-06-13 21:09:38,1620,73,27.0,0.0914,0
2026-06-13 21:10:38,1010,0,16.83,0.0397,0
2026-06-13 21:11:38,1397,7,23.28,0.0132,0
2026-06-13 21:12:38,2175,169,36.25,0.0234,0
2026-06-13 21:13:38,785,8,13.08,0.0667,0
2026-06-13 21:14:38,917,0,15.28,-0.0571,0
2026-06-13 21:15:38,1435,12,23.92,-0.0078,0
2026-06-13 21:16:38,1703,95,28.38,0.1494,0
2026-06-13 21:17:38,1956,149,32.6,0.0361,0
2026-06-13 21:18:38,1677,99,27.95,0.0918,0
2026-06-13 21:19:38,689,0,11.48,0.0708,0
2026-06-13 21:20:38,1133,0,18.88,-0.0183,0
2026-06-13 21:21:38,943,0,15.72,-0.0396,0
2026-06-13 21:22:38,1226,0,20.43,-0.0895,0
2026-06-13 21:23:38,1250,20,20.83,0.0284,0
2026-06-13 21:24:38,1464,51,24.4,-0.035,0
2026-06-13 21:25:38,1937,140,32.28,0.1581,0
2026-06-13 21:26:38,838,0,13.97,0.0251,0
2026-06-13 21:27:38,2789,384,46.48,0.108,0
2026-06-13 21:28:38,3189,584,53.15,0.2271,0
2026-06-13 21:29:38,3614,769,60.23,0.2101,0
2026-06-13 21:30:38,3177,581,52.95,0.314,0
2026-06-13 21:31:38,3193,544,53.22,0.1685,0
2026-06-13 21:32:38,2394,358,39.9,0.0715,0
2026-06-13 21:33:38,1942,171,32.37,0.0334,0
2026-06-13 21:34:38,1085,26,18.08,-0.0533,0
2026-06-13 21:35:38,1325,30,22.08,0.0544,0
2026-06-13 21:36:38,1128,31,18.8,0.0145,0
2026-06-13 21:37:38,2445,211,40.75,0.0117,0
2026-06-13 21:38:38,2045,145,34.08,0.0128,0
2026-06-13 21:39:38,1572,78,26.2,0.0007,0
2026-06-13 21:40:38,985,0,16.42,-0.0769,0
2026-06-13 21:41:38,1559,24,25.98,0.0929,0
2026-06-13 21:42:38,1401,9,23.35,-0.0021,0
2026-06-13 21:43:38,1140,21,19.0,0.0228,0
2026-06-13 21:44:38,1069,0,17.82,0.0512,0
2026-06-13 21:45:38,711,0,11.85,0.0641,0
2026-06-13 21:46:38,1599,69,26.65,-0.0331,0
2026-06-13 21:47:38,1445,55,24.08,0.1356,0
2026-06-13 21:48:38,807,0,13.45,-0.0239,0
2026-06-13 21:49:38,2105,165,35.08,0.1215,0
2026-06-13 21:50:38,1934,162,32.23,0.1317,0
2026-06-13 21:51:38,913,6,15.22,-0.0308,0
2026-06-13 21:52:38,1109,25,18.48,0.0234,0
2026-06-13 21:53:38,1117,0,18.62,0.0005,0
2026-06-13 21:54:38,1597,105,26.62,0.0486,0
2026-06-13 21:55:38,1038,0,17.3,-0.0621,0
2026-06-13 21:56:38,1065,13,17.75,0.0981,0
2026-06-13 21:57:38,1456,51,24.27,-0.045,0
2026-06-13 21:58:38,1427,52,23.78,-0.0488,0
2026-06-13 21:59:38,843,0,14.05,-0.0913,0
2026-06-13 22:00:38,1400,28,23.33,-0.0648,0
2026-06-13 22:01:38,1137,28,18.95,0.0316,0
2026-06-13 22:02:38,1338,31,22.3,-0.0303,0
2026-06-13 22:03:38,1393,0,23.22,-0.0163,0
2026-06-13 22:04:38,1607,83,26.78,0.019,0
2026-06-13 22:05:38,2206,232,36.77,0.2019,0
2026-06-13 22:06:38,2050,133,34.17,0.0673,0
2026-06-13 22:07:38,1804,126,30.07,0.0916,0
2026-06-13 22:08:38,1023,1,17.05,-0.0668,0
2026-06-13 22:09:38,1015,11,16.92,0.0409,0
2026-06-13 22:10:38,2555,315,42.58,0.0936,0
2026-06-13 22:11:38,1874,134,31.23,0.0014,0
2026-06-13 22:12:38,1088,24,18.13,-0.0226,0
2026-06-13 22:13:38,1095,0,18.25,0.0813,0
2026-06-13 22:14:38,1458,27,24.3,-0.0387,0
2026-06-13 22:15:38,1233,0,20.55,-0.0264,0
2026-06-13 22:16:38,1566,131,26.1,0.1799,0
2026-06-13 22:17:38,2013,156,33.55,0.1361,0
2026-06-13 22:18:38,1556,47,25.93,0.0402,0
2026-06-13 22:19:38,1710,101,28.5,0.0096,0
2026-06-13 22:20:38,956,0,15.93,0.0807,0
2026-06-13 22:21:38,1778,105,29.63,0.1513,0
2026-06-13 22:22:38,1026,0,17.1,0.0912,0
2026-06-13 22:23:38,1121,30,18.68,-0.0705,0
2026-06-13 22:24:38,1451,0,24.18,0.0255,0
2026-06-13 22:25:38,1015,0,16.92,0.0662,0
2026-06-13 22:26:38,1722,120,28.7,0.0529,0
2026-06-13 22:27:38,942,0,15.7,0.0893,0
2026-06-13 22:28:38,2293,217,38.22,0.0441,0
2026-06-13 22:29:38,1958,165,32.63,0.1724,0
2026-06-13 22:30:38,1426,80,23.77,0.133,0
2026-06-13 22:31:38,2669,308,44.48,0.2089,0
2026-06-13 22:32:38,2086,211,34.77,0.0602,0
2026-06-13 22:33:38,1785,106,29.75,0.1039,0
2026-06-13 22:34:38,952,0,15.87,0.0648,0
2026-06-13 22:35:38,1151,0,19.18,-0.0949,0
2026-06-13 22:36:38,832,0,13.87,-0.0189,0
2026-06-13 22:37:38,1702,109,28.37,0.1261,0
2026-06-13 22:38:38,2033,213,33.88,0.1013,0
2026-06-13 22:39:38,1836,86,30.6,0.059,0
2026-06-13 22:40:38,1971,135,32.85,0.0931,0
2026-06-13 22:41:38,882,0,14.7,-0.0171,0
2026-06-13 22:42:38,1186,22,19.77,0.0789,0
2026-06-13 22:43:38,870,0,14.5,-0.0561,0
2026-06-13 22:44:38,1058,5,17.63,-0.0272,0
2026-06-13 22:45:38,2039,135,33.98,-0.0228,0
2026-06-13 22:46:38,1349,67,22.48,-0.0168,0
2026-06-13 22:47:38,1974,141,32.9,0.0809,0
2026-06-13 22:48:38,1688,125,28.13,0.1757,0
2026-06-13 22:49:38,2050,210,34.17,0.1071,0
2026-06-13 22:50:38,1409,28,23.48,0.0097,0
2026-06-13 22:51:38,1338,24,22.3,0.0449,0
2026-06-13 22:52:38,855,4,14.25,0.0997,0
2026-06-13 22:53:38,804,2,13.4,-0.0475,0
2026-06-13 22:54:38,1122,53,18.7,0.0019,0
2026-06-13 22:55:38,1570,106,26.17,0.1649,0
2026-06-13 22:56:38,1934,127,32.23,0.1012,0
2026-06-13 22:57:38,1049,0,17.48,0.016,0
2026-06-13 22:58:38,1050,0,17.5,0.0246,0
2026-06-13 22:59:38,632,0,10.53,0.0297,0
2026-06-13 23:00:38,1464,60,24.4,0.0952,0
2026-06-13 23:01:38,890,18,14.83,-0.0111,0
2026-06-13 23:02:38,954,0,15.9,-0.0569,0
2026-06-13 23:03:38,1854,111,30.9,0.0522,0
2026-06-13 23:04:38,1728,66,28.8,-0.0025,0
2026-06-13 23:05:38,1114,0,18.57,0.0329,0
2026-06-13 23:06:38,1467,0,24.45,-0.0561,0
2026-06-13 23:07:38,1097,0,18.28,0.0741,0
2026-06-13 23:08:38,2005,206,33.42,0.0342,0
2026-06-13 23:09:38,1848,135,30.8,0.0175,0
2026-06-13 23:10:38,999,9,16.65,0.0143,0
2026-06-13 23:11:38,476,0,7.93,0.0411,0
2026-06-13 23:12:38,1008,11,16.8,0.0634,0
2026-06-13 23:13:38,854,0,14.23,0.0426,0
2026-06-13 23:14:38,1552,71,25.87,0.1138,0
2026-06-13 23:15:38,1665,105,27.75,0.0321,0
2026-06-13 23:16:38,1131,0,18.85,-0.0389,0
2026-06-13 23:17:38,1622,84,27.03,0.1212,0
2026-06-13 23:18:38,1015,0,16.92,0.0109,0
2026-06-13 23:19:38,863,0,14.38,0.0333,0
2026-06-13 23:20:38,1722,133,28.7,0.1286,0
2026-06-13 23:21:38,1870,135,31.17,0.1372,0
2026-06-13 23:22:38,1825,170,30.42,0.2121,0
2026-06-13 23:23:38,1880,145,31.33,0.0196,0
2026-06-13 23:24:38,869,0,14.48,-0.0158,0
2026-06-13 23:25:38,1517,12,25.28,0.0791,0
2026-06-13 23:26:38,790,0,13.17,0.0924,0
2026-06-13 23:27:38,696,0,11.6,-0.0162,0
2026-06-13 23:28:38,2347,248,39.12,0.1698,0
2026-06-13 23:29:38,1614,46,26.9,0.117,0
2026-06-13 23:30:38,1958,179,32.63,0.0965,0
2026-06-13 23:31:38,1663,65,27.72,-0.0154,0
2026-06-13 23:32:38,1535,79,25.58,0.1368,0
2026-06-13 23:33:38,1504,107,25.07,-0.014,0
2026-06-13 23:34:38,782,0,13.03,-0.0441,0
2026-06-13 23:35:38,836,0,13.93,0.0198,0
2026-06-13 23:36:38,927,0,15.45,-0.0258,0
2026-06-13 23:37:38,1661,64,27.68,0.1473,0
2026-06-13 23:38:38,1816,95,30.27,0.0705,0
2026-06-13 23:39:38,1319,53,21.98,-0.0218,0
2026-06-13 23:40:38,649,0,10.82,0.0675,0
2026-06-13 23:41:38,1092,27,18.2,0.0841,0
2026-06-13 23:42:38,1007,23,16.78,-0.012,0
2026-06-13 23:43:38,1798,126,29.97,0.1583,0
2026-06-13 23:44:38,1206,23,20.1,0.0624,0
2026-06-13 23:45:38,1238,0,20.63,0.0385,0
2026-06-13 23:46:38,972,0,16.2,-0.0143,0
2026-06-13 23:47:38,1068,22,17.8,-0.0222,0
2026-06-13 23:48:38,1711,79,28.52,0.0341,0
2026-06-13 23:49:38,1141,0,19.02,-0.0904,0
2026-06-13 23:50:38,841,0,14.02,0.0404,0
2026-06-13 23:51:38,896,0,14.93,0.0179,0
2026-06-13 23:52:38,1734,129,28.9,0.0309,0
2026-06-13 23:53:38,836,7,13.93,-0.078,0
2026-06-13 23:54:38,1306,37,21.77,0.0608,0
2026-06-13 23:55:38,1179,45,19.65,-0.0353,0
2026-06-13 23:56:38,2227,223,37.12,0.1345,0
2026-06-13 23:57:38,3380,743,56.33,0.2753,0
2026-06-13 23:58:38,3725,733,62.08,0.1792,0
2026-06-13 23:59:38,2993,578,49.88,0.2136,0
2026-06-14 00:00:38,2230,282,37.17,0.2076,0
2026-06-14 00:01:38,1832,143,30.53,0.0526,0
2026-06-14 00:02:38,2009,138,33.48,-0.0129,0
2026-06-14 00:03:38,768,0,12.8,0.0005,0
2026-06-14 00:04:38,652,0,10.87,0.0471,0
2026-06-14 00:05:38,2249,194,37.48,0.0677,0
2026-06-14 00:06:38,1408,55,23.47,0.1426,0
2026-06-14 00:07:38,1217,42,20.28,0.1179,0
2026-06-14 00:08:38,887,2,14.78,-0.0155,0
2026-06-14 00:09:38,1246,26,20.77,0.0295,0
2026-06-14 00:10:38,1334,14,22.23,0.0809,0
2026-06-14 00:11:38,1128,13,18.8,0.0359,0
2026-06-14 00:12:38,1130,0,18.83,0.0547,0
2026-06-14 00:13:38,1430,37,23.83,0.0784,0
2026-06-14 00:14:38,780,0,13.0,-0.0962,0
2026-06-14 00:15:38,703,4,11.72,-0.0668,0
2026-06-14 00:16:38,2006,205,33.43,0.1153,0
2026-06-14 00:17:38,897,0,14.95,-0.0707,0
2026-06-14 00:18:38,1402,15,23.37,0.0521,0
2026-06-14 00:19:38,943,18,15.72,0.0071,0
2026-06-14 00:20:38,1386,50,23.1,0.1187,0
2026-06-14 00:21:38,1021,8,17.02,0.0379,0
2026-06-14 00:22:38,1664,109,27.73,-0.0009,0
2026-06-14 00:23:38,1404,21,23.4,0.0739,0
2026-06-14 00:24:38,1672,100,27.87,0.0636,0
2026-06-14 00:25:38,938,0,15.63,-0.0406,0
2026-06-14 00:26:38,892,12,14.87,0.0137,0
2026-06-14 00:27:38,1007,0,16.78,-0.0026,0
2026-06-14 00:28:38,1593,65,26.55,-0.0416,0
2026-06-14 00:29:38,927,0,15.45,-0.0425,0
2026-06-14 00:30:38,638,0,10.63,-0.0454,0
2026-06-14 00:31:38,1027,12,17.12,0.0125,0
2026-06-14 00:32:38,1310,22,21.83,-0.0411,0
2026-06-14 00:33:38,1755,60,29.25,0.0887,0
2026-06-14 00:34:38,1555,37,25.92,0.0351,0
2026-06-14 00:35:38,1067,0,17.78,-0.0329,0
2026-06-14 00:36:38,948,0,15.8,-0.0676,0
2026-06-14 00:37:38,1559,80,25.98,0.0445,0
2026-06-14 00:38:38,1577,90,26.28,0.0105,0
2026-06-14 00:39:38,1042,0,17.37,-0.0664,0
2026-06-14 00:40:38,1263,37,21.05,0.0592,0
2026-06-14 00:41:38,1120,48,18.67,0.0125,0
2026-06-14 00:42:38,1083,0,18.05,0.0704,0
2026-06-14 00:43:38,960,7,16.0,0.0206,0
2026-06-14 00:44:38,1455,38,24.25,-0.038,0
2026-06-14 00:45:38,1522,49,25.37,-0.0247,0
2026-06-14 00:46:38,1640,56,27.33,0.0285,0
2026-06-14 00:47:38,1202,0,20.03,0.0823,0
2026-06-14 00:48:38,764,0,12.73,0.0795,0
2026-06-14 00:49:38,1251,60,20.85,-0.0433,0
2026-06-14 00:50:38,1276,4,21.27,-0.0218,0
2026-06-14 00:51:38,1169,0,19.48,0.0896,0
2026-06-14 00:52:38,784,1,13.07,-0.0575,0
2026-06-14 00:53:38,1420,24,23.67,0.0521,0
2026-06-14 00:54:38,739,0,12.32,-0.038,0
2026-06-14 00:55:38,1371,63,22.85,0.0475,0
2026-06-14 00:56:38,2205,229,36.75,0.0988,0
2026-06-14 00:57:38,2166,227,36.1,0.1883,0
2026-06-14 00:58:38,826,0,13.77,-0.0208,0
2026-06-14 00:59:38,1091,0,18.18,0.0098,0
2026-06-14 01:00:38,828,13,13.8,-0.0797,0
2026-06-14 01:01:38,1951,86,32.52,0.1029,0
2026-06-14 01:02:38,809,0,13.48,0.0352,0
2026-06-14 01:03:38,968,0,16.13,-0.0105,0
2026-06-14 01:04:38,1236,0,20.6,0.007,0
2026-06-14 01:05:38,2008,183,33.47,0.0038,0
2026-06-14 01:06:38,1112,44,18.53,0.0977,0
2026-06-14 01:07:38,586,0,9.77,-0.0211,0
2026-06-14 01:08:38,909,0,15.15,0.0606,0
2026-06-14 01:09:38,1492,59,24.87,0.0445,0
2026-06-14 01:10:38,1120,0,18.67,-0.0305,0
2026-06-14 01:11:38,2504,316,41.73,0.1826,0
2026-06-14 01:12:38,1646,88,27.43,0.0934,0
2026-06-14 01:13:38,773,0,12.88,-0.0163,0
2026-06-14 01:14:38,2080,173,34.67,0.1838,0
2026-06-14 01:15:38,1963,162,32.72,0.0314,0
2026-06-14 01:16:38,738,0,12.3,-0.0978,0
2026-06-14 01:17:38,1069,0,17.82,0.0557,0
2026-06-14 01:18:38,999,0,16.65,-0.0687,0
2026-06-14 01:19:38,1205,52,20.08,0.1222,0
2026-06-14 01:20:38,2151,147,35.85,0.0779,0
2026-06-14 01:21:38,1584,82,26.4,-0.0188,0
2026-06-14 01:22:38,1050,0,17.5,-0.0153,0
2026-06-14 01:23:38,1314,34,21.9,0.0061,0
2026-06-14 01:24:38,1146,37,19.1,0.0309,0
2026-06-14 01:25:38,1251,59,20.85,-0.0132,0
2026-06-14 01:26:38,599,0,9.98,0.0699,0
2026-06-14 01:27:38,1530,67,25.5,0.1273,0
2026-06-14 01:28:38,1034,16,17.23,0.0334,0
2026-06-14 01:29:38,795,0,13.25,-0.0477,0
2026-06-14 01:30:38,873,25,14.55,0.0785,0
2026-06-14 01:31:38,804,0,13.4,0.0861,0
2026-06-14 01:32:38,1211,25,20.18,0.1137,0
2026-06-14 01:33:38,1768,126,29.47,0.0431,0
2026-06-14 01:34:38,1706,114,28.43,0.1292,0
2026-06-14 01:35:38,771,0,12.85,0.0928,0
2026-06-14 01:36:38,836,0,13.93,-0.0867,0
2026-06-14 01:37:38,1199,0,19.98,0.0664,0
2026-06-14 01:38:38,933,6,15.55,0.0472,0
2026-06-14 01:39:38,1762,86,29.37,0.001,0
2026-06-14 01:40:38,969,0,16.15,0.0563,0
2026-06-14 01:41:38,1708,108,28.47,0.0879,0
2026-06-14 01:42:38,1145,0,19.08,0.0823,0
2026-06-14 01:43:38,1008,0,16.8,0.0184,0
2026-06-14 01:44:38,709,2,11.82,0.0823,0
2026-06-14 01:45:38,1727,105,28.78,-0.0149,0
2026-06-14 01:46:38,1824,130,30.4,0.0037,0
2026-06-14 01:47:38,682,0,11.37,-0.073,0
2026-06-14 01:48:38,1385,74,23.08,0.0875,0
2026-06-14 01:49:38,2710,314,45.17,0.1409,0
2026-06-14 01:50:38,1760,134,29.33,0.0202,0
2026-06-14 01:51:38,857,0,14.28,-0.0304,0
2026-06-14 01:52:38,2131,245,35.52,0.2139,0
2026-06-14 01:53:38,2001,181,33.35,0.0377,0
2026-06-14 01:54:38,1909,151,31.82,0.1811,0
2026-06-14 01:55:38,1104,31,18.4,0.0046,0
2026-06-14 01:56:38,1437,50,23.95,-0.0556,0
2026-06-14 01:57:38,1062,0,17.7,0.061,0
2026-06-14 01:58:38,1125,8,18.75,0.0649,0
2026-06-14 01:59:38,1504,67,25.07,0.0852,0
2026-06-14 02:00:38,2849,462,47.48,0.1306,0
2026-06-14 02:01:38,4199,1241,69.98,0.2995,0
2026-06-14 02:02:38,4766,1427,79.43,0.3301,0
2026-06-14 02:03:38,6669,3550,111.15,0.6369,1
2026-06-14 02:04:38,8171,4850,136.18,0.6399,1
2026-06-14 02:05:38,9003,6227,150.05,0.7786,1
2026-06-14 02:06:38,9832,7670,163.87,0.8384,1
2026-06-14 02:07:38,11099,9633,184.98,0.9774,1
2026-06-14 02:08:38,10350,7866,172.5,0.9228,1
2026-06-14 02:09:38,11336,10687,188.93,0.9114,1
2026-06-14 02:10:38,9662,8042,161.03,0.9491,1
2026-06-14 02:11:38,10191,8015,169.85,0.8454,1
2026-06-14 02:12:38,10318,9967,171.97,0.951,1
2026-06-14 02:13:38,10118,7781,168.63,0.86,1
2026-06-14 02:14:38,10528,9092,175.47,0.9218,1
2026-06-14 02:15:38,10741,8699,179.02,0.8885,1
2026-06-14 02:16:38,10481,8740,174.68,0.9099,1
2026-06-14 02:17:38,10606,9156,176.77,1.036,1
2026-06-14 02:18:38,10172,8401,169.53,0.9536,1
2026-06-14 02:19:38,11335,10744,188.92,0.9114,1
2026-06-14 02:20:38,10226,8451,170.43,0.8524,1
2026-06-14 02:21:38,10712,9414,178.53,1.0053,1
2026-06-14 02:22:38,10750,8606,179.17,1.0358,1
2026-06-14 02:23:38,11312,11134,188.53,0.9498,1
2026-06-14 02:24:38,10218,9263,170.3,0.9435,1
2026-06-14 02:25:38,10548,8875,175.8,0.977,1
2026-06-14 02:26:38,10596,9922,176.6,0.9675,1
2026-06-14 02:27:38,10404,8334,173.4,0.8865,1
2026-06-14 02:28:38,10997,10495,183.28,0.9785,1
2026-06-14 02:29:38,11184,9611,186.4,0.9193,1
2026-06-14 02:30:38,10794,9688,179.9,0.8774,1
2026-06-14 02:31:38,10891,10172,181.52,1.0583,1
2026-06-14 02:32:38,10575,8435,176.25,1.042,1
2026-06-14 02:33:38,10207,9237,170.12,0.9784,1
2026-06-14 02:34:38,10497,9963,174.95,0.9861,1
2026-06-14 02:35:38,9936,9078,165.6,0.8628,1
2026-06-14 02:36:38,9728,7862,162.13,0.921,1
2026-06-14 02:37:38,10748,9778,179.13,0.9557,1
2026-06-14 02:38:38,10300,8254,171.67,1.0268,1
2026-06-14 02:39:38,10029,8166,167.15,0.8896,1
2026-06-14 02:40:38,10259,9263,170.98,0.8932,1
2026-06-14 02:41:38,9057,6377,150.95,0.9015,1
2026-06-14 02:42:38,10287,8416,171.45,1.0243,1
2026-06-14 02:43:38,10330,8832,172.17,0.954,1
2026-06-14 02:44:38,11253,10295,187.55,0.9164,1
2026-06-14 02:45:38,10725,8873,178.75,1.004,1
2026-06-14 02:46:38,10692,8752,178.2,1.0143,1
2026-06-14 02:47:38,9812,7938,163.53,0.9345,1
2026-06-14 02:48:38,10155,8253,169.25,0.8975,1
2026-06-14 02:49:38,10598,8629,176.63,0.959,1
2026-06-14 02:50:38,10009,8282,166.82,0.8972,1
2026-06-14 02:51:38,10354,8778,172.57,1.001,1
2026-06-14 02:52:38,10399,8881,173.32,0.9996,1
2026-06-14 02:53:38,10815,10440,180.25,0.9261,1
2026-06-14 02:54:38,10009,7663,166.82,0.9939,1
2026-06-14 02:55:38,11401,10011,190.02,1.0263,1
2026-06-14 02:56:38,9551,7439,159.18,0.8797,1
2026-06-14 02:57:38,10487,8361,174.78,0.9859,1
2026-06-14 02:58:38,10396,8328,173.27,0.9934,1
2026-06-14 02:59:38,10269,8572,171.15,0.8757,1
2026-06-14 03:00:38,10099,8980,168.32,1.0033,1
2026-06-14 03:01:38,10694,9563,178.23,0.9503,1
2026-06-14 03:02:38,9989,8112,166.48,0.8522,1
2026-06-14 03:03:38,10898,10182,181.63,0.9427,1
2026-06-14 03:04:38,10162,9036,169.37,0.9672,1
2026-06-14 03:05:38,8952,6603,149.2,0.8068,1
2026-06-14 03:06:38,10716,9626,178.6,1.014,1
2026-06-14 03:07:38,11232,10284,187.2,0.9054,1
2026-06-14 03:08:38,10019,7442,166.98,0.9653,1
2026-06-14 03:09:38,10933,9342,182.22,0.9513,1
2026-06-14 03:10:38,10546,9980,175.77,0.9732,1
2026-06-14 03:11:38,10631,8443,177.18,0.962,1
2026-06-14 03:12:38,10032,7768,167.2,0.8128,1
2026-06-14 03:13:38,10825,10044,180.42,0.9679,1
2026-06-14 03:14:38,11159,10953,185.98,0.9184,1
2026-06-14 03:15:38,10801,10711,180.02,1.0962,1
2026-06-14 03:16:38,10028,7373,167.13,0.9817,1
2026-06-14 03:17:38,9771,8513,162.85,0.8038,1
2026-06-14 03:18:38,11168,9025,186.13,0.9563,1
2026-06-14 03:19:38,10445,9034,174.08,0.8669,1
2026-06-14 03:20:38,10503,8485,175.05,0.8931,1
2026-06-14 03:21:38,9802,8715,163.37,0.941,1
2026-06-14 03:22:38,10845,10197,180.75,0.9354,1
2026-06-14 03:23:38,10862,9591,181.03,1.0287,1
2026-06-14 03:24:38,10291,8863,171.52,0.8923,1
2026-06-14 03:25:38,10549,8884,175.82,0.985,1
2026-06-14 03:26:38,9427,6403,157.12,0.8524,1
2026-06-14 03:27:38,10686,8923,178.1,0.8785,1
2026-06-14 03:28:38,10855,9575,180.92,1.0005,1
2026-06-14 03:29:38,9790,7442,163.17,0.9048,1
2026-06-14 03:30:38,10462,8547,174.37,0.9876,1
2026-06-14 03:31:38,10584,9553,176.4,1.0658,1
2026-06-14 03:32:38,10469,7904,174.48,0.9685,1
2026-06-14 03:33:38,10337,7945,172.28,0.9491,1
2026-06-14 03:34:38,10114,7626,168.57,0.9264,1
2026-06-14 03:35:38,11019,9801,183.65,0.9077,1
2026-06-14 03:36:38,10784,8957,179.73,0.9459,1
2026-06-14 03:37:38,11107,10832,185.12,0.9703,1
2026-06-14 03:38:38,9282,7334,154.7,0.8556,1
2026-06-14 03:39:38,9967,8538,166.12,0.8805,1
2026-06-14 03:40:38,10264,8963,171.07,0.9438,1
2026-06-14 03:41:38,10073,8697,167.88,1.0081,1
2026-06-14 03:42:38,10961,10485,182.68,0.9829,1
2026-06-14 03:43:38,11001,8869,183.35,1.0782,1
2026-06-14 03:44:38,10285,9348,171.42,0.8482,1
2026-06-14 03:45:38,10492,9368,174.87,0.9286,1
2026-06-14 03:46:38,10246,8005,170.77,0.835,1
2026-06-14 03:47:38,10441,9110,174.02,0.9934,1
2026-06-14 03:48:38,10474,9373,174.57,0.9904,1
2026-06-14 03:49:38,9100,7300,151.67,0.7874,1
2026-06-14 03:50:38,10265,9296,171.08,0.9596,1
2026-06-14 03:51:38,10012,7711,166.87,0.9208,1
2026-06-14 03:52:38,11238,9167,187.3,1.0001,1
2026-06-14 03:53:38,10429,9345,173.82,0.9565,1
2026-06-14 03:54:38,10374,9287,172.9,0.8451,1
2026-06-14 03:55:38,9771,8436,162.85,0.9264,1
2026-06-14 03:56:38,10035,8478,167.25,0.9451,1
2026-06-14 03:57:38,10156,8777,169.27,0.9811,1
2026-06-14 03:58:38,10239,9247,170.65,0.9992,1
2026-06-14 03:59:38,10790,10057,179.83,0.9922,1
2026-06-14 04:00:38,10577,9511,176.28,0.895,1
2026-06-14 04:01:38,11174,10921,186.23,0.9446,1
2026-06-14 04:02:38,11214,9910,186.9,0.995,1
2026-06-14 04:03:38,10808,9378,180.13,0.8905,1
2026-06-14 04:04:38,10389,9308,173.15,0.913,1
2026-06-14 04:05:38,10398,8521,173.3,0.9893,1
2026-06-14 04:06:38,11198,11181,186.63,0.9773,1
2026-06-14 04:07:38,10968,10043,182.8,0.9075,1
2026-06-14 04:08:38,10327,8307,172.12,0.8711,1
2026-06-14 04:09:38,10050,7201,167.5,0.8752,1
2026-06-14 04:10:38,9712,7723,161.87,0.9283,1
2026-06-14 04:11:38,10837,9601,180.62,0.975,1
2026-06-14 04:12:38,10688,8711,178.13,0.9824,1
2026-06-14 04:13:38,10818,10639,180.3,1.0893,1
2026-06-14 04:14:38,10092,8972,168.2,0.9275,1
2026-06-14 04:15:38,10920,10050,182.0,1.0941,1
2026-06-14 04:16:38,10493,8588,174.88,0.9626,1
2026-06-14 04:17:38,11242,11177,187.37,1.0237,1
2026-06-14 04:18:38,10810,10073,180.17,0.9028,1
2026-06-14 04:19:38,10954,9856,182.57,1.0559,1
2026-06-14 04:20:38,10661,8850,177.68,0.8853,1
2026-06-14 04:21:38,10537,9165,175.62,0.9485,1
2026-06-14 04:22:38,10262,8517,171.03,0.9519,1
2026-06-14 04:23:38,10448,8763,174.13,0.908,1
2026-06-14 04:24:38,10105,7713,168.42,0.8892,1
2026-06-14 04:25:38,11157,9665,185.95,1.0335,1
2026-06-14 04:26:38,10694,8530,178.23,0.975,1
2026-06-14 04:27:38,11024,9591,183.73,0.9846,1
2026-06-14 04:28:38,11293,10448,188.22,0.8884,1
2026-06-14 04:29:38,10026,7780,167.1,0.9316,1
2026-06-14 04:30:38,10087,8785,168.12,0.9562,1
2026-06-14 04:31:38,10411,8272,173.52,0.9084,1
2026-06-14 04:32:38,9990,8990,166.5,0.8342,1
2026-06-14 04:33:38,10885,10641,181.42,0.9645,1
2026-06-14 04:34:38,10199,7833,169.98,0.9701,1
2026-06-14 04:35:38,9900,8384,165.0,0.7901,1
2026-06-14 04:36:38,10239,8004,170.65,0.9638,1
2026-06-14 04:37:38,10183,9555,169.72,0.8645,1
2026-06-14 04:38:38,10728,10254,178.8,0.9785,1
2026-06-14 04:39:38,10143,9082,169.05,0.9944,1
2026-06-14 04:40:38,10078,9107,167.97,0.8271,1
2026-06-14 04:41:38,10240,8517,170.67,0.8879,1
2026-06-14 04:42:38,10820,9110,180.33,0.9714,1
2026-06-14 04:43:38,11046,9372,184.1,1.0135,1
2026-06-14 04:44:38,11036,9123,183.93,0.875,1
2026-06-14 04:45:38,10850,9943,180.83,0.8908,1
2026-06-14 04:46:38,11065,9714,184.42,0.9396,1
2026-06-14 04:47:38,11064,8959,184.4,1.0194,1
2026-06-14 04:48:38,11332,10538,188.87,1.0263,1
2026-06-14 04:49:38,10220,8799,170.33,0.8356,1
2026-06-14 04:50:38,11233,9523,187.22,1.0196,1
2026-06-14 04:51:38,9704,7497,161.73,0.9475,1
2026-06-14 04:52:38,10783,8702,179.72,0.9156,1
2026-06-14 04:53:38,9762,8245,162.7,0.8236,1
2026-06-14 04:54:38,9979,8030,166.32,0.946,1
2026-06-14 04:55:38,9639,8403,160.65,0.9733,1
2026-06-14 04:56:38,10640,9338,177.33,0.9896,1
2026-06-14 04:57:38,11057,10064,184.28,0.9222,1
2026-06-14 04:58:38,10936,10328,182.27,0.9177,1
2026-06-14 04:59:38,9824,8001,163.73,0.8301,1
2026-06-14 05:00:38,8859,6003,147.65,0.8357,1
